Fra_dato;Til_dato;Maengde;Maaleenhed
02-06-2021 02:00:00;02-06-2021 03:00:00;0;KWH
02-06-2021 03:00:00;02-06-2021 04:00:00;0;KWH
02-06-2021 04:00:00;02-06-2021 05:00:00;0;KWH
02-06-2021 05:00:00;02-06-2021 06:00:00;0.008;KWH
02-06-2021 06:00:00;02-06-2021 07:00:00;0;KWH
02-06-2021 07:00:00;02-06-2021 08:00:00;0.441;KWH
02-06-2021 08:00:00;02-06-2021 09:00:00;0.958;KWH
02-06-2021 09:00:00;02-06-2021 10:00:00;1.259;KWH
02-06-2021 10:00:00;02-06-2021 11:00:00;1.334;KWH
02-06-2021 11:00:00;02-06-2021 12:00:00;1.88;KWH
02-06-2021 12:00:00;02-06-2021 13:00:00;2.341;KWH
02-06-2021 13:00:00;02-06-2021 14:00:00;2.456;KWH
02-06-2021 14:00:00;02-06-2021 15:00:00;2.387;KWH
02-06-2021 15:00:00;02-06-2021 16:00:00;2.141;KWH
02-06-2021 16:00:00;02-06-2021 17:00:00;1.807;KWH
02-06-2021 17:00:00;02-06-2021 18:00:00;1.231;KWH
02-06-2021 18:00:00;02-06-2021 19:00:00;0.175;KWH
02-06-2021 19:00:00;02-06-2021 20:00:00;0.018;KWH
02-06-2021 20:00:00;02-06-2021 21:00:00;0;KWH
02-06-2021 21:00:00;02-06-2021 22:00:00;0;KWH
02-06-2021 22:00:00;02-06-2021 23:00:00;0;KWH
02-06-2021 23:00:00;03-06-2021 00:00:00;0;KWH
03-06-2021 00:00:00;03-06-2021 01:00:00;0;KWH
03-06-2021 01:00:00;03-06-2021 02:00:00;0;KWH
03-06-2021 02:00:00;03-06-2021 03:00:00;0;KWH
03-06-2021 03:00:00;03-06-2021 04:00:00;0;KWH
03-06-2021 04:00:00;03-06-2021 05:00:00;0;KWH
03-06-2021 05:00:00;03-06-2021 06:00:00;0;KWH
03-06-2021 06:00:00;03-06-2021 07:00:00;0.009;KWH
03-06-2021 07:00:00;03-06-2021 08:00:00;0.425;KWH
03-06-2021 08:00:00;03-06-2021 09:00:00;0.941;KWH
03-06-2021 09:00:00;03-06-2021 10:00:00;1.357;KWH
03-06-2021 10:00:00;03-06-2021 11:00:00;1.778;KWH
03-06-2021 11:00:00;03-06-2021 12:00:00;2.049;KWH
03-06-2021 12:00:00;03-06-2021 13:00:00;2.318;KWH
03-06-2021 13:00:00;03-06-2021 14:00:00;2.329;KWH
03-06-2021 14:00:00;03-06-2021 15:00:00;2.191;KWH
03-06-2021 15:00:00;03-06-2021 16:00:00;2.024;KWH
03-06-2021 16:00:00;03-06-2021 17:00:00;1.633;KWH
03-06-2021 17:00:00;03-06-2021 18:00:00;1.244;KWH
03-06-2021 18:00:00;03-06-2021 19:00:00;0.637;KWH
03-06-2021 19:00:00;03-06-2021 20:00:00;0.037;KWH
03-06-2021 20:00:00;03-06-2021 21:00:00;0;KWH
03-06-2021 21:00:00;03-06-2021 22:00:00;0;KWH
03-06-2021 22:00:00;03-06-2021 23:00:00;0;KWH
03-06-2021 23:00:00;04-06-2021 00:00:00;0;KWH
04-06-2021 00:00:00;04-06-2021 01:00:00;0;KWH
04-06-2021 01:00:00;04-06-2021 02:00:00;0;KWH
04-06-2021 02:00:00;04-06-2021 03:00:00;0;KWH
04-06-2021 03:00:00;04-06-2021 04:00:00;0;KWH
04-06-2021 04:00:00;04-06-2021 05:00:00;0;KWH
04-06-2021 05:00:00;04-06-2021 06:00:00;0;KWH
04-06-2021 06:00:00;04-06-2021 07:00:00;0;KWH
04-06-2021 07:00:00;04-06-2021 08:00:00;0.058;KWH
04-06-2021 08:00:00;04-06-2021 09:00:00;0.838;KWH
04-06-2021 09:00:00;04-06-2021 10:00:00;1.824;KWH
04-06-2021 10:00:00;04-06-2021 11:00:00;1.857;KWH
04-06-2021 11:00:00;04-06-2021 12:00:00;1.531;KWH
04-06-2021 12:00:00;04-06-2021 13:00:00;0.673;KWH
04-06-2021 13:00:00;04-06-2021 14:00:00;0.56;KWH
04-06-2021 14:00:00;04-06-2021 15:00:00;0.256;KWH
04-06-2021 15:00:00;04-06-2021 16:00:00;0.731;KWH
04-06-2021 16:00:00;04-06-2021 17:00:00;0.6;KWH
04-06-2021 17:00:00;04-06-2021 18:00:00;0.508;KWH
04-06-2021 18:00:00;04-06-2021 19:00:00;0.649;KWH
04-06-2021 19:00:00;04-06-2021 20:00:00;0.094;KWH
04-06-2021 20:00:00;04-06-2021 21:00:00;0;KWH
04-06-2021 21:00:00;04-06-2021 22:00:00;0;KWH
04-06-2021 22:00:00;04-06-2021 23:00:00;0;KWH
04-06-2021 23:00:00;05-06-2021 00:00:00;0;KWH
05-06-2021 00:00:00;05-06-2021 01:00:00;0;KWH
05-06-2021 01:00:00;05-06-2021 02:00:00;0;KWH
05-06-2021 02:00:00;05-06-2021 03:00:00;0;KWH
05-06-2021 03:00:00;05-06-2021 04:00:00;0;KWH
05-06-2021 04:00:00;05-06-2021 05:00:00;0;KWH
05-06-2021 05:00:00;05-06-2021 06:00:00;0.002;KWH
05-06-2021 06:00:00;05-06-2021 07:00:00;0.024;KWH
05-06-2021 07:00:00;05-06-2021 08:00:00;0.455;KWH
05-06-2021 08:00:00;05-06-2021 09:00:00;0.959;KWH
05-06-2021 09:00:00;05-06-2021 10:00:00;0.865;KWH
05-06-2021 10:00:00;05-06-2021 11:00:00;1.355;KWH
05-06-2021 11:00:00;05-06-2021 12:00:00;1.959;KWH
05-06-2021 12:00:00;05-06-2021 13:00:00;2.013;KWH
05-06-2021 13:00:00;05-06-2021 14:00:00;2.02;KWH
05-06-2021 14:00:00;05-06-2021 15:00:00;2.068;KWH
05-06-2021 15:00:00;05-06-2021 16:00:00;1.993;KWH
05-06-2021 16:00:00;05-06-2021 17:00:00;1.488;KWH
05-06-2021 17:00:00;05-06-2021 18:00:00;0.986;KWH
05-06-2021 18:00:00;05-06-2021 19:00:00;0.63;KWH
05-06-2021 19:00:00;05-06-2021 20:00:00;0.182;KWH
05-06-2021 20:00:00;05-06-2021 21:00:00;0;KWH
05-06-2021 21:00:00;05-06-2021 22:00:00;0;KWH
05-06-2021 22:00:00;05-06-2021 23:00:00;0;KWH
05-06-2021 23:00:00;06-06-2021 00:00:00;0;KWH
06-06-2021 00:00:00;06-06-2021 01:00:00;0;KWH
06-06-2021 01:00:00;06-06-2021 02:00:00;0;KWH
06-06-2021 02:00:00;06-06-2021 03:00:00;0;KWH
06-06-2021 03:00:00;06-06-2021 04:00:00;0;KWH
06-06-2021 04:00:00;06-06-2021 05:00:00;0;KWH
06-06-2021 05:00:00;06-06-2021 06:00:00;0;KWH
06-06-2021 06:00:00;06-06-2021 07:00:00;0.017;KWH
06-06-2021 07:00:00;06-06-2021 08:00:00;0.38;KWH
06-06-2021 08:00:00;06-06-2021 09:00:00;0.742;KWH
06-06-2021 09:00:00;06-06-2021 10:00:00;1.233;KWH
06-06-2021 10:00:00;06-06-2021 11:00:00;1.507;KWH
06-06-2021 11:00:00;06-06-2021 12:00:00;1.258;KWH
06-06-2021 12:00:00;06-06-2021 13:00:00;1.293;KWH
06-06-2021 13:00:00;06-06-2021 14:00:00;1.098;KWH
06-06-2021 14:00:00;06-06-2021 15:00:00;1.422;KWH
06-06-2021 15:00:00;06-06-2021 16:00:00;1.288;KWH
06-06-2021 16:00:00;06-06-2021 17:00:00;1.27;KWH
06-06-2021 17:00:00;06-06-2021 18:00:00;1.033;KWH
06-06-2021 18:00:00;06-06-2021 19:00:00;0.21;KWH
06-06-2021 19:00:00;06-06-2021 20:00:00;0.016;KWH
06-06-2021 20:00:00;06-06-2021 21:00:00;0;KWH
06-06-2021 21:00:00;06-06-2021 22:00:00;0;KWH
06-06-2021 22:00:00;06-06-2021 23:00:00;0;KWH
06-06-2021 23:00:00;07-06-2021 00:00:00;0;KWH
07-06-2021 00:00:00;07-06-2021 01:00:00;0;KWH
07-06-2021 01:00:00;07-06-2021 02:00:00;0;KWH
07-06-2021 02:00:00;07-06-2021 03:00:00;0;KWH
07-06-2021 03:00:00;07-06-2021 04:00:00;0;KWH
07-06-2021 04:00:00;07-06-2021 05:00:00;0;KWH
07-06-2021 05:00:00;07-06-2021 06:00:00;0;KWH
07-06-2021 06:00:00;07-06-2021 07:00:00;0.043;KWH
07-06-2021 07:00:00;07-06-2021 08:00:00;0.505;KWH
07-06-2021 08:00:00;07-06-2021 09:00:00;0.84;KWH
07-06-2021 09:00:00;07-06-2021 10:00:00;0.62;KWH
07-06-2021 10:00:00;07-06-2021 11:00:00;1.017;KWH
07-06-2021 11:00:00;07-06-2021 12:00:00;0.716;KWH
07-06-2021 12:00:00;07-06-2021 13:00:00;0.491;KWH
07-06-2021 13:00:00;07-06-2021 14:00:00;0.628;KWH
07-06-2021 14:00:00;07-06-2021 15:00:00;1.208;KWH
07-06-2021 15:00:00;07-06-2021 16:00:00;1.218;KWH
07-06-2021 16:00:00;07-06-2021 17:00:00;1.014;KWH
07-06-2021 17:00:00;07-06-2021 18:00:00;0.662;KWH
07-06-2021 18:00:00;07-06-2021 19:00:00;0.328;KWH
07-06-2021 19:00:00;07-06-2021 20:00:00;0.061;KWH
07-06-2021 20:00:00;07-06-2021 21:00:00;0;KWH
07-06-2021 21:00:00;07-06-2021 22:00:00;0;KWH
07-06-2021 22:00:00;07-06-2021 23:00:00;0;KWH
07-06-2021 23:00:00;08-06-2021 00:00:00;0;KWH
08-06-2021 00:00:00;08-06-2021 01:00:00;0;KWH
08-06-2021 01:00:00;08-06-2021 02:00:00;0;KWH
08-06-2021 02:00:00;08-06-2021 03:00:00;0;KWH
08-06-2021 03:00:00;08-06-2021 04:00:00;0;KWH
08-06-2021 04:00:00;08-06-2021 05:00:00;0;KWH
08-06-2021 05:00:00;08-06-2021 06:00:00;0.001;KWH
08-06-2021 06:00:00;08-06-2021 07:00:00;0.032;KWH
08-06-2021 07:00:00;08-06-2021 08:00:00;0.232;KWH
08-06-2021 08:00:00;08-06-2021 09:00:00;0.914;KWH
08-06-2021 09:00:00;08-06-2021 10:00:00;1.541;KWH
08-06-2021 10:00:00;08-06-2021 11:00:00;1.658;KWH
08-06-2021 11:00:00;08-06-2021 12:00:00;1.734;KWH
08-06-2021 12:00:00;08-06-2021 13:00:00;0.961;KWH
08-06-2021 13:00:00;08-06-2021 14:00:00;1.748;KWH
08-06-2021 14:00:00;08-06-2021 15:00:00;1.848;KWH
08-06-2021 15:00:00;08-06-2021 16:00:00;1.876;KWH
08-06-2021 16:00:00;08-06-2021 17:00:00;1.673;KWH
08-06-2021 17:00:00;08-06-2021 18:00:00;1.175;KWH
08-06-2021 18:00:00;08-06-2021 19:00:00;0.559;KWH
08-06-2021 19:00:00;08-06-2021 20:00:00;0.037;KWH
08-06-2021 20:00:00;08-06-2021 21:00:00;0;KWH
08-06-2021 21:00:00;08-06-2021 22:00:00;0;KWH
08-06-2021 22:00:00;08-06-2021 23:00:00;0;KWH
08-06-2021 23:00:00;09-06-2021 00:00:00;0;KWH
09-06-2021 00:00:00;09-06-2021 01:00:00;0;KWH
09-06-2021 01:00:00;09-06-2021 02:00:00;0;KWH
09-06-2021 02:00:00;09-06-2021 03:00:00;0;KWH
09-06-2021 03:00:00;09-06-2021 04:00:00;0;KWH
09-06-2021 04:00:00;09-06-2021 05:00:00;0;KWH
09-06-2021 05:00:00;09-06-2021 06:00:00;0;KWH
09-06-2021 06:00:00;09-06-2021 07:00:00;0.085;KWH
09-06-2021 07:00:00;09-06-2021 08:00:00;0.414;KWH
09-06-2021 08:00:00;09-06-2021 09:00:00;1.079;KWH
09-06-2021 09:00:00;09-06-2021 10:00:00;1.513;KWH
09-06-2021 10:00:00;09-06-2021 11:00:00;1.752;KWH
09-06-2021 11:00:00;09-06-2021 12:00:00;1.89;KWH
09-06-2021 12:00:00;09-06-2021 13:00:00;1.866;KWH
09-06-2021 13:00:00;09-06-2021 14:00:00;1.796;KWH
09-06-2021 14:00:00;09-06-2021 15:00:00;1.78;KWH
09-06-2021 15:00:00;09-06-2021 16:00:00;1.641;KWH
09-06-2021 16:00:00;09-06-2021 17:00:00;1.443;KWH
09-06-2021 17:00:00;09-06-2021 18:00:00;1.218;KWH
09-06-2021 18:00:00;09-06-2021 19:00:00;0.387;KWH
09-06-2021 19:00:00;09-06-2021 20:00:00;0.014;KWH
09-06-2021 20:00:00;09-06-2021 21:00:00;0;KWH
09-06-2021 21:00:00;09-06-2021 22:00:00;0;KWH
09-06-2021 22:00:00;09-06-2021 23:00:00;0;KWH
09-06-2021 23:00:00;10-06-2021 00:00:00;0;KWH
10-06-2021 00:00:00;10-06-2021 01:00:00;0;KWH
10-06-2021 01:00:00;10-06-2021 02:00:00;0;KWH
10-06-2021 02:00:00;10-06-2021 03:00:00;0;KWH
10-06-2021 03:00:00;10-06-2021 04:00:00;0;KWH
10-06-2021 04:00:00;10-06-2021 05:00:00;0;KWH
10-06-2021 05:00:00;10-06-2021 06:00:00;0.001;KWH
10-06-2021 06:00:00;10-06-2021 07:00:00;0.044;KWH
10-06-2021 07:00:00;10-06-2021 08:00:00;0.489;KWH
10-06-2021 08:00:00;10-06-2021 09:00:00;1.078;KWH
10-06-2021 09:00:00;10-06-2021 10:00:00;1.337;KWH
10-06-2021 10:00:00;10-06-2021 11:00:00;1.466;KWH
10-06-2021 11:00:00;10-06-2021 12:00:00;1.339;KWH
10-06-2021 12:00:00;10-06-2021 13:00:00;0.868;KWH
10-06-2021 13:00:00;10-06-2021 14:00:00;1.117;KWH
10-06-2021 14:00:00;10-06-2021 15:00:00;0.771;KWH
10-06-2021 15:00:00;10-06-2021 16:00:00;1.23;KWH
10-06-2021 16:00:00;10-06-2021 17:00:00;1.243;KWH
10-06-2021 17:00:00;10-06-2021 18:00:00;1.045;KWH
10-06-2021 18:00:00;10-06-2021 19:00:00;0.227;KWH
10-06-2021 19:00:00;10-06-2021 20:00:00;0.12;KWH
10-06-2021 20:00:00;10-06-2021 21:00:00;0;KWH
10-06-2021 21:00:00;10-06-2021 22:00:00;0;KWH
10-06-2021 22:00:00;10-06-2021 23:00:00;0;KWH
10-06-2021 23:00:00;11-06-2021 00:00:00;0;KWH
11-06-2021 00:00:00;11-06-2021 01:00:00;0;KWH
11-06-2021 01:00:00;11-06-2021 02:00:00;0;KWH
11-06-2021 02:00:00;11-06-2021 03:00:00;0;KWH
11-06-2021 03:00:00;11-06-2021 04:00:00;0;KWH
11-06-2021 04:00:00;11-06-2021 05:00:00;0;KWH
11-06-2021 05:00:00;11-06-2021 06:00:00;0.01;KWH
11-06-2021 06:00:00;11-06-2021 07:00:00;0.007;KWH
11-06-2021 07:00:00;11-06-2021 08:00:00;0.475;KWH
11-06-2021 08:00:00;11-06-2021 09:00:00;1.106;KWH
11-06-2021 09:00:00;11-06-2021 10:00:00;1.421;KWH
11-06-2021 10:00:00;11-06-2021 11:00:00;1.657;KWH
11-06-2021 11:00:00;11-06-2021 12:00:00;1.309;KWH
11-06-2021 12:00:00;11-06-2021 13:00:00;1.305;KWH
11-06-2021 13:00:00;11-06-2021 14:00:00;1.56;KWH
11-06-2021 14:00:00;11-06-2021 15:00:00;1.418;KWH
11-06-2021 15:00:00;11-06-2021 16:00:00;1.014;KWH
11-06-2021 16:00:00;11-06-2021 17:00:00;0.922;KWH
11-06-2021 17:00:00;11-06-2021 18:00:00;0.786;KWH
11-06-2021 18:00:00;11-06-2021 19:00:00;0.537;KWH
11-06-2021 19:00:00;11-06-2021 20:00:00;0.375;KWH
11-06-2021 20:00:00;11-06-2021 21:00:00;0.012;KWH
11-06-2021 21:00:00;11-06-2021 22:00:00;0;KWH
11-06-2021 22:00:00;11-06-2021 23:00:00;0;KWH
11-06-2021 23:00:00;12-06-2021 00:00:00;0;KWH
12-06-2021 00:00:00;12-06-2021 01:00:00;0;KWH
12-06-2021 01:00:00;12-06-2021 02:00:00;0;KWH
12-06-2021 02:00:00;12-06-2021 03:00:00;0;KWH
12-06-2021 03:00:00;12-06-2021 04:00:00;0;KWH
12-06-2021 04:00:00;12-06-2021 05:00:00;0;KWH
12-06-2021 05:00:00;12-06-2021 06:00:00;0;KWH
12-06-2021 06:00:00;12-06-2021 07:00:00;0.01;KWH
12-06-2021 07:00:00;12-06-2021 08:00:00;0.079;KWH
12-06-2021 08:00:00;12-06-2021 09:00:00;0.548;KWH
12-06-2021 09:00:00;12-06-2021 10:00:00;0.972;KWH
12-06-2021 10:00:00;12-06-2021 11:00:00;1.457;KWH
12-06-2021 11:00:00;12-06-2021 12:00:00;1.289;KWH
12-06-2021 12:00:00;12-06-2021 13:00:00;0.831;KWH
12-06-2021 13:00:00;12-06-2021 14:00:00;1.79;KWH
12-06-2021 14:00:00;12-06-2021 15:00:00;1.424;KWH
12-06-2021 15:00:00;12-06-2021 16:00:00;1.316;KWH
12-06-2021 16:00:00;12-06-2021 17:00:00;1.419;KWH
12-06-2021 17:00:00;12-06-2021 18:00:00;0.984;KWH
12-06-2021 18:00:00;12-06-2021 19:00:00;0.588;KWH
12-06-2021 19:00:00;12-06-2021 20:00:00;0.097;KWH
12-06-2021 20:00:00;12-06-2021 21:00:00;0;KWH
12-06-2021 21:00:00;12-06-2021 22:00:00;0;KWH
12-06-2021 22:00:00;12-06-2021 23:00:00;0;KWH
12-06-2021 23:00:00;13-06-2021 00:00:00;0;KWH
13-06-2021 00:00:00;13-06-2021 01:00:00;0;KWH
13-06-2021 01:00:00;13-06-2021 02:00:00;0;KWH
13-06-2021 02:00:00;13-06-2021 03:00:00;0;KWH
13-06-2021 03:00:00;13-06-2021 04:00:00;0;KWH
13-06-2021 04:00:00;13-06-2021 05:00:00;0;KWH
13-06-2021 05:00:00;13-06-2021 06:00:00;0.019;KWH
13-06-2021 06:00:00;13-06-2021 07:00:00;0.19;KWH
13-06-2021 07:00:00;13-06-2021 08:00:00;0.295;KWH
13-06-2021 08:00:00;13-06-2021 09:00:00;0.411;KWH
13-06-2021 09:00:00;13-06-2021 10:00:00;1.308;KWH
13-06-2021 10:00:00;13-06-2021 11:00:00;1.558;KWH
13-06-2021 11:00:00;13-06-2021 12:00:00;1.883;KWH
13-06-2021 12:00:00;13-06-2021 13:00:00;1.961;KWH
13-06-2021 13:00:00;13-06-2021 14:00:00;1.939;KWH
13-06-2021 14:00:00;13-06-2021 15:00:00;2.259;KWH
13-06-2021 15:00:00;13-06-2021 16:00:00;2.025;KWH
13-06-2021 16:00:00;13-06-2021 17:00:00;1.852;KWH
13-06-2021 17:00:00;13-06-2021 18:00:00;1.381;KWH
13-06-2021 18:00:00;13-06-2021 19:00:00;0.665;KWH
13-06-2021 19:00:00;13-06-2021 20:00:00;0.052;KWH
13-06-2021 20:00:00;13-06-2021 21:00:00;0;KWH
13-06-2021 21:00:00;13-06-2021 22:00:00;0;KWH
13-06-2021 22:00:00;13-06-2021 23:00:00;0;KWH
13-06-2021 23:00:00;14-06-2021 00:00:00;0;KWH
14-06-2021 00:00:00;14-06-2021 01:00:00;0;KWH
14-06-2021 01:00:00;14-06-2021 02:00:00;0;KWH
14-06-2021 02:00:00;14-06-2021 03:00:00;0;KWH
14-06-2021 03:00:00;14-06-2021 04:00:00;0;KWH
14-06-2021 04:00:00;14-06-2021 05:00:00;0;KWH
14-06-2021 05:00:00;14-06-2021 06:00:00;0;KWH
14-06-2021 06:00:00;14-06-2021 07:00:00;0.015;KWH
14-06-2021 07:00:00;14-06-2021 08:00:00;0.001;KWH
14-06-2021 08:00:00;14-06-2021 09:00:00;0.25;KWH
14-06-2021 09:00:00;14-06-2021 10:00:00;0.875;KWH
14-06-2021 10:00:00;14-06-2021 11:00:00;1.918;KWH
14-06-2021 11:00:00;14-06-2021 12:00:00;2.134;KWH
14-06-2021 12:00:00;14-06-2021 13:00:00;2.253;KWH
14-06-2021 13:00:00;14-06-2021 14:00:00;2.285;KWH
14-06-2021 14:00:00;14-06-2021 15:00:00;2.068;KWH
14-06-2021 15:00:00;14-06-2021 16:00:00;1.562;KWH
14-06-2021 16:00:00;14-06-2021 17:00:00;1.527;KWH
14-06-2021 17:00:00;14-06-2021 18:00:00;0.912;KWH
14-06-2021 18:00:00;14-06-2021 19:00:00;0.237;KWH
14-06-2021 19:00:00;14-06-2021 20:00:00;0.006;KWH
14-06-2021 20:00:00;14-06-2021 21:00:00;0;KWH
14-06-2021 21:00:00;14-06-2021 22:00:00;0;KWH
14-06-2021 22:00:00;14-06-2021 23:00:00;0;KWH
14-06-2021 23:00:00;15-06-2021 00:00:00;0;KWH
15-06-2021 00:00:00;15-06-2021 01:00:00;0;KWH
15-06-2021 01:00:00;15-06-2021 02:00:00;0;KWH
15-06-2021 02:00:00;15-06-2021 03:00:00;0;KWH
15-06-2021 03:00:00;15-06-2021 04:00:00;0;KWH
15-06-2021 04:00:00;15-06-2021 05:00:00;0;KWH
15-06-2021 05:00:00;15-06-2021 06:00:00;0.038;KWH
15-06-2021 06:00:00;15-06-2021 07:00:00;0.09;KWH
15-06-2021 07:00:00;15-06-2021 08:00:00;0.16;KWH
15-06-2021 08:00:00;15-06-2021 09:00:00;0.907;KWH
15-06-2021 09:00:00;15-06-2021 10:00:00;1.664;KWH
15-06-2021 10:00:00;15-06-2021 11:00:00;1.743;KWH
15-06-2021 11:00:00;15-06-2021 12:00:00;1.478;KWH
15-06-2021 12:00:00;15-06-2021 13:00:00;1.739;KWH
15-06-2021 13:00:00;15-06-2021 14:00:00;1.862;KWH
15-06-2021 14:00:00;15-06-2021 15:00:00;1.775;KWH
15-06-2021 15:00:00;15-06-2021 16:00:00;1.479;KWH
15-06-2021 16:00:00;15-06-2021 17:00:00;1.412;KWH
15-06-2021 17:00:00;15-06-2021 18:00:00;1.088;KWH
15-06-2021 18:00:00;15-06-2021 19:00:00;0.548;KWH
15-06-2021 19:00:00;15-06-2021 20:00:00;0.128;KWH
15-06-2021 20:00:00;15-06-2021 21:00:00;0.001;KWH
15-06-2021 21:00:00;15-06-2021 22:00:00;0;KWH
15-06-2021 22:00:00;15-06-2021 23:00:00;0;KWH
15-06-2021 23:00:00;16-06-2021 00:00:00;0;KWH
16-06-2021 00:00:00;16-06-2021 01:00:00;0;KWH
16-06-2021 01:00:00;16-06-2021 02:00:00;0;KWH
16-06-2021 02:00:00;16-06-2021 03:00:00;0;KWH
16-06-2021 03:00:00;16-06-2021 04:00:00;0;KWH
16-06-2021 04:00:00;16-06-2021 05:00:00;0;KWH
16-06-2021 05:00:00;16-06-2021 06:00:00;0.003;KWH
16-06-2021 06:00:00;16-06-2021 07:00:00;0.1;KWH
16-06-2021 07:00:00;16-06-2021 08:00:00;0.571;KWH
16-06-2021 08:00:00;16-06-2021 09:00:00;1.073;KWH
16-06-2021 09:00:00;16-06-2021 10:00:00;0.839;KWH
16-06-2021 10:00:00;16-06-2021 11:00:00;1.307;KWH
16-06-2021 11:00:00;16-06-2021 12:00:00;2.036;KWH
16-06-2021 12:00:00;16-06-2021 13:00:00;2.032;KWH
16-06-2021 13:00:00;16-06-2021 14:00:00;2.231;KWH
16-06-2021 14:00:00;16-06-2021 15:00:00;2.166;KWH
16-06-2021 15:00:00;16-06-2021 16:00:00;2.023;KWH
16-06-2021 16:00:00;16-06-2021 17:00:00;1.72;KWH
16-06-2021 17:00:00;16-06-2021 18:00:00;1.283;KWH
16-06-2021 18:00:00;16-06-2021 19:00:00;0.621;KWH
16-06-2021 19:00:00;16-06-2021 20:00:00;0.026;KWH
16-06-2021 20:00:00;16-06-2021 21:00:00;0;KWH
16-06-2021 21:00:00;16-06-2021 22:00:00;0;KWH
16-06-2021 22:00:00;16-06-2021 23:00:00;0;KWH
16-06-2021 23:00:00;17-06-2021 00:00:00;0;KWH
17-06-2021 00:00:00;17-06-2021 01:00:00;0;KWH
17-06-2021 01:00:00;17-06-2021 02:00:00;0;KWH
17-06-2021 02:00:00;17-06-2021 03:00:00;0;KWH
17-06-2021 03:00:00;17-06-2021 04:00:00;0;KWH
17-06-2021 04:00:00;17-06-2021 05:00:00;0;KWH
17-06-2021 05:00:00;17-06-2021 06:00:00;0.026;KWH
17-06-2021 06:00:00;17-06-2021 07:00:00;0.062;KWH
17-06-2021 07:00:00;17-06-2021 08:00:00;0.343;KWH
17-06-2021 08:00:00;17-06-2021 09:00:00;1.032;KWH
17-06-2021 09:00:00;17-06-2021 10:00:00;1.542;KWH
17-06-2021 10:00:00;17-06-2021 11:00:00;1.879;KWH
17-06-2021 11:00:00;17-06-2021 12:00:00;1.979;KWH
17-06-2021 12:00:00;17-06-2021 13:00:00;2.107;KWH
17-06-2021 13:00:00;17-06-2021 14:00:00;2.117;KWH
17-06-2021 14:00:00;17-06-2021 15:00:00;1.997;KWH
17-06-2021 15:00:00;17-06-2021 16:00:00;1.887;KWH
17-06-2021 16:00:00;17-06-2021 17:00:00;1.561;KWH
17-06-2021 17:00:00;17-06-2021 18:00:00;1.132;KWH
17-06-2021 18:00:00;17-06-2021 19:00:00;0.589;KWH
17-06-2021 19:00:00;17-06-2021 20:00:00;0.085;KWH
17-06-2021 20:00:00;17-06-2021 21:00:00;0.001;KWH
17-06-2021 21:00:00;17-06-2021 22:00:00;0;KWH
17-06-2021 22:00:00;17-06-2021 23:00:00;0;KWH
17-06-2021 23:00:00;18-06-2021 00:00:00;0;KWH
18-06-2021 00:00:00;18-06-2021 01:00:00;0;KWH
18-06-2021 01:00:00;18-06-2021 02:00:00;0;KWH
18-06-2021 02:00:00;18-06-2021 03:00:00;0;KWH
18-06-2021 03:00:00;18-06-2021 04:00:00;0;KWH
18-06-2021 04:00:00;18-06-2021 05:00:00;0;KWH
18-06-2021 05:00:00;18-06-2021 06:00:00;0.002;KWH
18-06-2021 06:00:00;18-06-2021 07:00:00;0.013;KWH
18-06-2021 07:00:00;18-06-2021 08:00:00;0.291;KWH
18-06-2021 08:00:00;18-06-2021 09:00:00;0.481;KWH
18-06-2021 09:00:00;18-06-2021 10:00:00;0.727;KWH
18-06-2021 10:00:00;18-06-2021 11:00:00;1.242;KWH
18-06-2021 11:00:00;18-06-2021 12:00:00;1.417;KWH
18-06-2021 12:00:00;18-06-2021 13:00:00;1.454;KWH
18-06-2021 13:00:00;18-06-2021 14:00:00;1.408;KWH
18-06-2021 14:00:00;18-06-2021 15:00:00;1.423;KWH
18-06-2021 15:00:00;18-06-2021 16:00:00;1.27;KWH
18-06-2021 16:00:00;18-06-2021 17:00:00;1.177;KWH
18-06-2021 17:00:00;18-06-2021 18:00:00;0.904;KWH
18-06-2021 18:00:00;18-06-2021 19:00:00;0.553;KWH
18-06-2021 19:00:00;18-06-2021 20:00:00;0.095;KWH
18-06-2021 20:00:00;18-06-2021 21:00:00;0;KWH
18-06-2021 21:00:00;18-06-2021 22:00:00;0;KWH
18-06-2021 22:00:00;18-06-2021 23:00:00;0;KWH
18-06-2021 23:00:00;19-06-2021 00:00:00;0;KWH
19-06-2021 00:00:00;19-06-2021 01:00:00;0;KWH
19-06-2021 01:00:00;19-06-2021 02:00:00;0;KWH
19-06-2021 02:00:00;19-06-2021 03:00:00;0;KWH
19-06-2021 03:00:00;19-06-2021 04:00:00;0;KWH
19-06-2021 04:00:00;19-06-2021 05:00:00;0;KWH
19-06-2021 05:00:00;19-06-2021 06:00:00;0;KWH
19-06-2021 06:00:00;19-06-2021 07:00:00;0.016;KWH
19-06-2021 07:00:00;19-06-2021 08:00:00;0.347;KWH
19-06-2021 08:00:00;19-06-2021 09:00:00;0.596;KWH
19-06-2021 09:00:00;19-06-2021 10:00:00;0.996;KWH
19-06-2021 10:00:00;19-06-2021 11:00:00;1.051;KWH
19-06-2021 11:00:00;19-06-2021 12:00:00;0.844;KWH
19-06-2021 12:00:00;19-06-2021 13:00:00;0.855;KWH
19-06-2021 13:00:00;19-06-2021 14:00:00;1.31;KWH
