Fra_dato;Til_dato;Maengde;Maaleenhed
25-05-2020 23:00:00;26-05-2020 00:00:00;0.593;KWH
26-05-2020 00:00:00;26-05-2020 01:00:00;0.104;KWH
26-05-2020 01:00:00;26-05-2020 02:00:00;0.091;KWH
26-05-2020 02:00:00;26-05-2020 03:00:00;0.088;KWH
26-05-2020 03:00:00;26-05-2020 04:00:00;0.099;KWH
26-05-2020 04:00:00;26-05-2020 05:00:00;0.073;KWH
26-05-2020 05:00:00;26-05-2020 06:00:00;0.078;KWH
26-05-2020 06:00:00;26-05-2020 07:00:00;0.062;KWH
26-05-2020 07:00:00;26-05-2020 08:00:00;0.103;KWH
26-05-2020 08:00:00;26-05-2020 09:00:00;0.099;KWH
26-05-2020 09:00:00;26-05-2020 10:00:00;0.155;KWH
26-05-2020 10:00:00;26-05-2020 11:00:00;0.156;KWH
26-05-2020 11:00:00;26-05-2020 12:00:00;0.148;KWH
26-05-2020 12:00:00;26-05-2020 13:00:00;0.201;KWH
26-05-2020 13:00:00;26-05-2020 14:00:00;0.145;KWH
26-05-2020 14:00:00;26-05-2020 15:00:00;0.098;KWH
26-05-2020 15:00:00;26-05-2020 16:00:00;0.253;KWH
26-05-2020 16:00:00;26-05-2020 17:00:00;0.133;KWH
26-05-2020 17:00:00;26-05-2020 18:00:00;0.587;KWH
26-05-2020 18:00:00;26-05-2020 19:00:00;0.237;KWH
26-05-2020 19:00:00;26-05-2020 20:00:00;0.069;KWH
26-05-2020 20:00:00;26-05-2020 21:00:00;0.12;KWH
26-05-2020 21:00:00;26-05-2020 22:00:00;0.191;KWH
26-05-2020 22:00:00;26-05-2020 23:00:00;0.137;KWH
26-05-2020 23:00:00;27-05-2020 00:00:00;0.096;KWH
27-05-2020 00:00:00;27-05-2020 01:00:00;0.111;KWH
27-05-2020 01:00:00;27-05-2020 02:00:00;0.154;KWH
27-05-2020 02:00:00;27-05-2020 03:00:00;0.11;KWH
27-05-2020 03:00:00;27-05-2020 04:00:00;0.109;KWH
27-05-2020 04:00:00;27-05-2020 05:00:00;0.099;KWH
27-05-2020 05:00:00;27-05-2020 06:00:00;0.076;KWH
27-05-2020 06:00:00;27-05-2020 07:00:00;0.057;KWH
27-05-2020 07:00:00;27-05-2020 08:00:00;0.106;KWH
27-05-2020 08:00:00;27-05-2020 09:00:00;0.099;KWH
27-05-2020 09:00:00;27-05-2020 10:00:00;0.204;KWH
27-05-2020 10:00:00;27-05-2020 11:00:00;0.185;KWH
27-05-2020 11:00:00;27-05-2020 12:00:00;0.18;KWH
27-05-2020 12:00:00;27-05-2020 13:00:00;0.159;KWH
27-05-2020 13:00:00;27-05-2020 14:00:00;0.169;KWH
27-05-2020 14:00:00;27-05-2020 15:00:00;0.125;KWH
27-05-2020 15:00:00;27-05-2020 16:00:00;0.077;KWH
27-05-2020 16:00:00;27-05-2020 17:00:00;0.315;KWH
27-05-2020 17:00:00;27-05-2020 18:00:00;0.585;KWH
27-05-2020 18:00:00;27-05-2020 19:00:00;0.151;KWH
27-05-2020 19:00:00;27-05-2020 20:00:00;0.189;KWH
27-05-2020 20:00:00;27-05-2020 21:00:00;0.197;KWH
27-05-2020 21:00:00;27-05-2020 22:00:00;0.183;KWH
27-05-2020 22:00:00;27-05-2020 23:00:00;0.143;KWH
27-05-2020 23:00:00;28-05-2020 00:00:00;0.109;KWH
28-05-2020 00:00:00;28-05-2020 01:00:00;0.111;KWH
28-05-2020 01:00:00;28-05-2020 02:00:00;0.108;KWH
28-05-2020 02:00:00;28-05-2020 03:00:00;0.099;KWH
28-05-2020 03:00:00;28-05-2020 04:00:00;0.085;KWH
28-05-2020 04:00:00;28-05-2020 05:00:00;0.112;KWH
28-05-2020 05:00:00;28-05-2020 06:00:00;0.08;KWH
28-05-2020 06:00:00;28-05-2020 07:00:00;0.06;KWH
28-05-2020 07:00:00;28-05-2020 08:00:00;0.11;KWH
28-05-2020 08:00:00;28-05-2020 09:00:00;0.162;KWH
28-05-2020 09:00:00;28-05-2020 10:00:00;0.159;KWH
28-05-2020 10:00:00;28-05-2020 11:00:00;0.198;KWH
28-05-2020 11:00:00;28-05-2020 12:00:00;0.166;KWH
28-05-2020 12:00:00;28-05-2020 13:00:00;0.165;KWH
28-05-2020 13:00:00;28-05-2020 14:00:00;0.472;KWH
28-05-2020 14:00:00;28-05-2020 15:00:00;0.083;KWH
28-05-2020 15:00:00;28-05-2020 16:00:00;0.117;KWH
28-05-2020 16:00:00;28-05-2020 17:00:00;0.181;KWH
28-05-2020 17:00:00;28-05-2020 18:00:00;0.152;KWH
28-05-2020 18:00:00;28-05-2020 19:00:00;0.072;KWH
28-05-2020 19:00:00;28-05-2020 20:00:00;0.099;KWH
28-05-2020 20:00:00;28-05-2020 21:00:00;0.2;KWH
28-05-2020 21:00:00;28-05-2020 22:00:00;0.221;KWH
28-05-2020 22:00:00;28-05-2020 23:00:00;0.184;KWH
28-05-2020 23:00:00;29-05-2020 00:00:00;0.798;KWH
29-05-2020 00:00:00;29-05-2020 01:00:00;0.174;KWH
29-05-2020 01:00:00;29-05-2020 02:00:00;0.118;KWH
29-05-2020 02:00:00;29-05-2020 03:00:00;0.105;KWH
29-05-2020 03:00:00;29-05-2020 04:00:00;0.09;KWH
29-05-2020 04:00:00;29-05-2020 05:00:00;0.113;KWH
29-05-2020 05:00:00;29-05-2020 06:00:00;0.139;KWH
29-05-2020 06:00:00;29-05-2020 07:00:00;0.089;KWH
29-05-2020 07:00:00;29-05-2020 08:00:00;0.139;KWH
29-05-2020 08:00:00;29-05-2020 09:00:00;0.142;KWH
29-05-2020 09:00:00;29-05-2020 10:00:00;0.162;KWH
29-05-2020 10:00:00;29-05-2020 11:00:00;0.128;KWH
29-05-2020 11:00:00;29-05-2020 12:00:00;0.134;KWH
29-05-2020 12:00:00;29-05-2020 13:00:00;0.142;KWH
29-05-2020 13:00:00;29-05-2020 14:00:00;0.138;KWH
29-05-2020 14:00:00;29-05-2020 15:00:00;0.081;KWH
29-05-2020 15:00:00;29-05-2020 16:00:00;0.207;KWH
29-05-2020 16:00:00;29-05-2020 17:00:00;0.083;KWH
29-05-2020 17:00:00;29-05-2020 18:00:00;0.535;KWH
29-05-2020 18:00:00;29-05-2020 19:00:00;0.189;KWH
29-05-2020 19:00:00;29-05-2020 20:00:00;0.171;KWH
29-05-2020 20:00:00;29-05-2020 21:00:00;0.346;KWH
29-05-2020 21:00:00;29-05-2020 22:00:00;0.205;KWH
29-05-2020 22:00:00;29-05-2020 23:00:00;0.129;KWH
29-05-2020 23:00:00;30-05-2020 00:00:00;0.216;KWH
30-05-2020 00:00:00;30-05-2020 01:00:00;0.121;KWH
30-05-2020 01:00:00;30-05-2020 02:00:00;0.114;KWH
30-05-2020 02:00:00;30-05-2020 03:00:00;0.11;KWH
30-05-2020 03:00:00;30-05-2020 04:00:00;0.116;KWH
30-05-2020 04:00:00;30-05-2020 05:00:00;0.12;KWH
30-05-2020 05:00:00;30-05-2020 06:00:00;1.015;KWH
30-05-2020 06:00:00;30-05-2020 07:00:00;0.568;KWH
30-05-2020 07:00:00;30-05-2020 08:00:00;0.173;KWH
30-05-2020 08:00:00;30-05-2020 09:00:00;0.343;KWH
30-05-2020 09:00:00;30-05-2020 10:00:00;0.637;KWH
30-05-2020 10:00:00;30-05-2020 11:00:00;0.1;KWH
30-05-2020 11:00:00;30-05-2020 12:00:00;0.077;KWH
30-05-2020 12:00:00;30-05-2020 13:00:00;0.078;KWH
30-05-2020 13:00:00;30-05-2020 14:00:00;0.108;KWH
30-05-2020 14:00:00;30-05-2020 15:00:00;0.162;KWH
30-05-2020 15:00:00;30-05-2020 16:00:00;0.21;KWH
30-05-2020 16:00:00;30-05-2020 17:00:00;0.158;KWH
30-05-2020 17:00:00;30-05-2020 18:00:00;0.219;KWH
30-05-2020 18:00:00;30-05-2020 19:00:00;0.097;KWH
30-05-2020 19:00:00;30-05-2020 20:00:00;0.234;KWH
30-05-2020 20:00:00;30-05-2020 21:00:00;0.126;KWH
30-05-2020 21:00:00;30-05-2020 22:00:00;0.18;KWH
30-05-2020 22:00:00;30-05-2020 23:00:00;0.387;KWH
30-05-2020 23:00:00;31-05-2020 00:00:00;0.539;KWH
31-05-2020 00:00:00;31-05-2020 01:00:00;0.118;KWH
31-05-2020 01:00:00;31-05-2020 02:00:00;0.111;KWH
31-05-2020 02:00:00;31-05-2020 03:00:00;0.113;KWH
31-05-2020 03:00:00;31-05-2020 04:00:00;0.116;KWH
31-05-2020 04:00:00;31-05-2020 05:00:00;0.119;KWH
31-05-2020 05:00:00;31-05-2020 06:00:00;0.092;KWH
31-05-2020 06:00:00;31-05-2020 07:00:00;0.202;KWH
31-05-2020 07:00:00;31-05-2020 08:00:00;0.713;KWH
31-05-2020 08:00:00;31-05-2020 09:00:00;0.625;KWH
31-05-2020 09:00:00;31-05-2020 10:00:00;0.078;KWH
31-05-2020 10:00:00;31-05-2020 11:00:00;0.437;KWH
31-05-2020 11:00:00;31-05-2020 12:00:00;0.974;KWH
31-05-2020 12:00:00;31-05-2020 13:00:00;0.108;KWH
31-05-2020 13:00:00;31-05-2020 14:00:00;0.106;KWH
31-05-2020 14:00:00;31-05-2020 15:00:00;0.659;KWH
31-05-2020 15:00:00;31-05-2020 16:00:00;0.554;KWH
31-05-2020 16:00:00;31-05-2020 17:00:00;0.087;KWH
31-05-2020 17:00:00;31-05-2020 18:00:00;0.248;KWH
31-05-2020 18:00:00;31-05-2020 19:00:00;0.81;KWH
31-05-2020 19:00:00;31-05-2020 20:00:00;0.098;KWH
31-05-2020 20:00:00;31-05-2020 21:00:00;0.173;KWH
31-05-2020 21:00:00;31-05-2020 22:00:00;0.185;KWH
31-05-2020 22:00:00;31-05-2020 23:00:00;0.184;KWH
31-05-2020 23:00:00;01-06-2020 00:00:00;0.132;KWH
01-06-2020 00:00:00;01-06-2020 01:00:00;0.117;KWH
01-06-2020 01:00:00;01-06-2020 02:00:00;0.109;KWH
01-06-2020 02:00:00;01-06-2020 03:00:00;0.112;KWH
01-06-2020 03:00:00;01-06-2020 04:00:00;0.121;KWH
01-06-2020 04:00:00;01-06-2020 05:00:00;0.121;KWH
01-06-2020 05:00:00;01-06-2020 06:00:00;0.078;KWH
01-06-2020 06:00:00;01-06-2020 07:00:00;0.098;KWH
01-06-2020 07:00:00;01-06-2020 08:00:00;0.532;KWH
01-06-2020 08:00:00;01-06-2020 09:00:00;0.11;KWH
01-06-2020 09:00:00;01-06-2020 10:00:00;0.084;KWH
01-06-2020 10:00:00;01-06-2020 11:00:00;0.085;KWH
01-06-2020 11:00:00;01-06-2020 12:00:00;0.111;KWH
01-06-2020 12:00:00;01-06-2020 13:00:00;0.091;KWH
01-06-2020 13:00:00;01-06-2020 14:00:00;0.087;KWH
01-06-2020 14:00:00;01-06-2020 15:00:00;0.074;KWH
01-06-2020 15:00:00;01-06-2020 16:00:00;0.096;KWH
01-06-2020 16:00:00;01-06-2020 17:00:00;0.084;KWH
01-06-2020 17:00:00;01-06-2020 18:00:00;0.082;KWH
01-06-2020 18:00:00;01-06-2020 19:00:00;0.186;KWH
01-06-2020 19:00:00;01-06-2020 20:00:00;0.153;KWH
01-06-2020 20:00:00;01-06-2020 21:00:00;0.156;KWH
01-06-2020 21:00:00;01-06-2020 22:00:00;0.211;KWH
01-06-2020 22:00:00;01-06-2020 23:00:00;0.237;KWH
01-06-2020 23:00:00;02-06-2020 00:00:00;0.12;KWH
02-06-2020 00:00:00;02-06-2020 01:00:00;0.104;KWH
02-06-2020 01:00:00;02-06-2020 02:00:00;0.123;KWH
02-06-2020 02:00:00;02-06-2020 03:00:00;0.11;KWH
02-06-2020 03:00:00;02-06-2020 04:00:00;0.107;KWH
02-06-2020 04:00:00;02-06-2020 05:00:00;0.119;KWH
02-06-2020 05:00:00;02-06-2020 06:00:00;0.111;KWH
02-06-2020 06:00:00;02-06-2020 07:00:00;0.089;KWH
02-06-2020 07:00:00;02-06-2020 08:00:00;0.129;KWH
02-06-2020 08:00:00;02-06-2020 09:00:00;0.143;KWH
02-06-2020 09:00:00;02-06-2020 10:00:00;0.18;KWH
02-06-2020 10:00:00;02-06-2020 11:00:00;0.179;KWH
02-06-2020 11:00:00;02-06-2020 12:00:00;0.19;KWH
02-06-2020 12:00:00;02-06-2020 13:00:00;0.186;KWH
02-06-2020 13:00:00;02-06-2020 14:00:00;0.151;KWH
02-06-2020 14:00:00;02-06-2020 15:00:00;0.145;KWH
02-06-2020 15:00:00;02-06-2020 16:00:00;0.129;KWH
02-06-2020 16:00:00;02-06-2020 17:00:00;0.131;KWH
02-06-2020 17:00:00;02-06-2020 18:00:00;0.146;KWH
02-06-2020 18:00:00;02-06-2020 19:00:00;0.232;KWH
02-06-2020 19:00:00;02-06-2020 20:00:00;0.61;KWH
02-06-2020 20:00:00;02-06-2020 21:00:00;0.448;KWH
02-06-2020 21:00:00;02-06-2020 22:00:00;0.157;KWH
02-06-2020 22:00:00;02-06-2020 23:00:00;0.135;KWH
02-06-2020 23:00:00;03-06-2020 00:00:00;0.077;KWH
03-06-2020 00:00:00;03-06-2020 01:00:00;0.072;KWH
03-06-2020 01:00:00;03-06-2020 02:00:00;0.079;KWH
03-06-2020 02:00:00;03-06-2020 03:00:00;0.072;KWH
03-06-2020 03:00:00;03-06-2020 04:00:00;0.068;KWH
03-06-2020 04:00:00;03-06-2020 05:00:00;0.081;KWH
03-06-2020 05:00:00;03-06-2020 06:00:00;0.077;KWH
03-06-2020 06:00:00;03-06-2020 07:00:00;0.124;KWH
03-06-2020 07:00:00;03-06-2020 08:00:00;0.403;KWH
03-06-2020 08:00:00;03-06-2020 09:00:00;0.165;KWH
03-06-2020 09:00:00;03-06-2020 10:00:00;0.136;KWH
03-06-2020 10:00:00;03-06-2020 11:00:00;0.077;KWH
03-06-2020 11:00:00;03-06-2020 12:00:00;0.073;KWH
03-06-2020 12:00:00;03-06-2020 13:00:00;0.154;KWH
03-06-2020 13:00:00;03-06-2020 14:00:00;0.169;KWH
03-06-2020 14:00:00;03-06-2020 15:00:00;0.155;KWH
03-06-2020 15:00:00;03-06-2020 16:00:00;0.169;KWH
03-06-2020 16:00:00;03-06-2020 17:00:00;0.537;KWH
03-06-2020 17:00:00;03-06-2020 18:00:00;0.779;KWH
03-06-2020 18:00:00;03-06-2020 19:00:00;0.184;KWH
03-06-2020 19:00:00;03-06-2020 20:00:00;0.074;KWH
03-06-2020 20:00:00;03-06-2020 21:00:00;0.144;KWH
03-06-2020 21:00:00;03-06-2020 22:00:00;0.143;KWH
03-06-2020 22:00:00;03-06-2020 23:00:00;0.174;KWH
03-06-2020 23:00:00;04-06-2020 00:00:00;0.074;KWH
04-06-2020 00:00:00;04-06-2020 01:00:00;0.077;KWH
04-06-2020 01:00:00;04-06-2020 02:00:00;0.068;KWH
04-06-2020 02:00:00;04-06-2020 03:00:00;0.072;KWH
04-06-2020 03:00:00;04-06-2020 04:00:00;0.079;KWH
04-06-2020 04:00:00;04-06-2020 05:00:00;0.062;KWH
04-06-2020 05:00:00;04-06-2020 06:00:00;0.056;KWH
04-06-2020 06:00:00;04-06-2020 07:00:00;0.085;KWH
04-06-2020 07:00:00;04-06-2020 08:00:00;0.122;KWH
04-06-2020 08:00:00;04-06-2020 09:00:00;0.118;KWH
04-06-2020 09:00:00;04-06-2020 10:00:00;0.193;KWH
04-06-2020 10:00:00;04-06-2020 11:00:00;0.188;KWH
04-06-2020 11:00:00;04-06-2020 12:00:00;0.167;KWH
04-06-2020 12:00:00;04-06-2020 13:00:00;0.167;KWH
04-06-2020 13:00:00;04-06-2020 14:00:00;0.082;KWH
04-06-2020 14:00:00;04-06-2020 15:00:00;0.073;KWH
04-06-2020 15:00:00;04-06-2020 16:00:00;0.069;KWH
04-06-2020 16:00:00;04-06-2020 17:00:00;0.068;KWH
04-06-2020 17:00:00;04-06-2020 18:00:00;0.166;KWH
04-06-2020 18:00:00;04-06-2020 19:00:00;0.319;KWH
04-06-2020 19:00:00;04-06-2020 20:00:00;0.845;KWH
04-06-2020 20:00:00;04-06-2020 21:00:00;0.246;KWH
04-06-2020 21:00:00;04-06-2020 22:00:00;0.122;KWH
04-06-2020 22:00:00;04-06-2020 23:00:00;0.093;KWH
04-06-2020 23:00:00;05-06-2020 00:00:00;0.079;KWH
05-06-2020 00:00:00;05-06-2020 01:00:00;0.069;KWH
05-06-2020 01:00:00;05-06-2020 02:00:00;0.071;KWH
05-06-2020 02:00:00;05-06-2020 03:00:00;0.06;KWH
05-06-2020 03:00:00;05-06-2020 04:00:00;0.076;KWH
05-06-2020 04:00:00;05-06-2020 05:00:00;0.068;KWH
05-06-2020 05:00:00;05-06-2020 06:00:00;0.098;KWH
05-06-2020 06:00:00;05-06-2020 07:00:00;0.064;KWH
05-06-2020 07:00:00;05-06-2020 08:00:00;0.21;KWH
05-06-2020 08:00:00;05-06-2020 09:00:00;0.097;KWH
05-06-2020 09:00:00;05-06-2020 10:00:00;0.084;KWH
05-06-2020 10:00:00;05-06-2020 11:00:00;0.146;KWH
05-06-2020 11:00:00;05-06-2020 12:00:00;0.305;KWH
05-06-2020 12:00:00;05-06-2020 13:00:00;0.071;KWH
05-06-2020 13:00:00;05-06-2020 14:00:00;0.082;KWH
05-06-2020 14:00:00;05-06-2020 15:00:00;0.097;KWH
05-06-2020 15:00:00;05-06-2020 16:00:00;0.111;KWH
05-06-2020 16:00:00;05-06-2020 17:00:00;0.215;KWH
05-06-2020 17:00:00;05-06-2020 18:00:00;1.012;KWH
05-06-2020 18:00:00;05-06-2020 19:00:00;0.348;KWH
05-06-2020 19:00:00;05-06-2020 20:00:00;0.713;KWH
05-06-2020 20:00:00;05-06-2020 21:00:00;0.486;KWH
05-06-2020 21:00:00;05-06-2020 22:00:00;0.73;KWH
05-06-2020 22:00:00;05-06-2020 23:00:00;0.14;KWH
05-06-2020 23:00:00;06-06-2020 00:00:00;0.075;KWH
06-06-2020 00:00:00;06-06-2020 01:00:00;0.081;KWH
06-06-2020 01:00:00;06-06-2020 02:00:00;0.069;KWH
06-06-2020 02:00:00;06-06-2020 03:00:00;0.058;KWH
06-06-2020 03:00:00;06-06-2020 04:00:00;0.074;KWH
06-06-2020 04:00:00;06-06-2020 05:00:00;0.078;KWH
06-06-2020 05:00:00;06-06-2020 06:00:00;0.057;KWH
06-06-2020 06:00:00;06-06-2020 07:00:00;0.192;KWH
06-06-2020 07:00:00;06-06-2020 08:00:00;0.099;KWH
06-06-2020 08:00:00;06-06-2020 09:00:00;0.195;KWH
06-06-2020 09:00:00;06-06-2020 10:00:00;0.106;KWH
06-06-2020 10:00:00;06-06-2020 11:00:00;0.055;KWH
06-06-2020 11:00:00;06-06-2020 12:00:00;0.096;KWH
06-06-2020 12:00:00;06-06-2020 13:00:00;0.072;KWH
06-06-2020 13:00:00;06-06-2020 14:00:00;0.225;KWH
06-06-2020 14:00:00;06-06-2020 15:00:00;0.096;KWH
06-06-2020 15:00:00;06-06-2020 16:00:00;0.108;KWH
06-06-2020 16:00:00;06-06-2020 17:00:00;0.093;KWH
06-06-2020 17:00:00;06-06-2020 18:00:00;0.078;KWH
06-06-2020 18:00:00;06-06-2020 19:00:00;0.085;KWH
06-06-2020 19:00:00;06-06-2020 20:00:00;0.185;KWH
06-06-2020 20:00:00;06-06-2020 21:00:00;0.561;KWH
06-06-2020 21:00:00;06-06-2020 22:00:00;0.533;KWH
06-06-2020 22:00:00;06-06-2020 23:00:00;0.105;KWH
06-06-2020 23:00:00;07-06-2020 00:00:00;0.076;KWH
07-06-2020 00:00:00;07-06-2020 01:00:00;0.075;KWH
07-06-2020 01:00:00;07-06-2020 02:00:00;0.054;KWH
07-06-2020 02:00:00;07-06-2020 03:00:00;0.075;KWH
07-06-2020 03:00:00;07-06-2020 04:00:00;0.075;KWH
07-06-2020 04:00:00;07-06-2020 05:00:00;0.064;KWH
07-06-2020 05:00:00;07-06-2020 06:00:00;0.065;KWH
07-06-2020 06:00:00;07-06-2020 07:00:00;0.076;KWH
07-06-2020 07:00:00;07-06-2020 08:00:00;0.077;KWH
07-06-2020 08:00:00;07-06-2020 09:00:00;0.05;KWH
07-06-2020 09:00:00;07-06-2020 10:00:00;0.727;KWH
07-06-2020 10:00:00;07-06-2020 11:00:00;0.227;KWH
07-06-2020 11:00:00;07-06-2020 12:00:00;0.08;KWH
07-06-2020 12:00:00;07-06-2020 13:00:00;0.075;KWH
07-06-2020 13:00:00;07-06-2020 14:00:00;0.145;KWH
07-06-2020 14:00:00;07-06-2020 15:00:00;0.131;KWH
07-06-2020 15:00:00;07-06-2020 16:00:00;0.155;KWH
07-06-2020 16:00:00;07-06-2020 17:00:00;0.12;KWH
07-06-2020 17:00:00;07-06-2020 18:00:00;0.095;KWH
07-06-2020 18:00:00;07-06-2020 19:00:00;0.165;KWH
07-06-2020 19:00:00;07-06-2020 20:00:00;0.132;KWH
07-06-2020 20:00:00;07-06-2020 21:00:00;0.141;KWH
07-06-2020 21:00:00;07-06-2020 22:00:00;0.147;KWH
07-06-2020 22:00:00;07-06-2020 23:00:00;0.425;KWH
07-06-2020 23:00:00;08-06-2020 00:00:00;0.54;KWH
08-06-2020 00:00:00;08-06-2020 01:00:00;0.072;KWH
08-06-2020 01:00:00;08-06-2020 02:00:00;0.071;KWH
08-06-2020 02:00:00;08-06-2020 03:00:00;0.059;KWH
08-06-2020 03:00:00;08-06-2020 04:00:00;0.078;KWH
08-06-2020 04:00:00;08-06-2020 05:00:00;0.073;KWH
08-06-2020 05:00:00;08-06-2020 06:00:00;0.059;KWH
08-06-2020 06:00:00;08-06-2020 07:00:00;0.131;KWH
08-06-2020 07:00:00;08-06-2020 08:00:00;0.105;KWH
08-06-2020 08:00:00;08-06-2020 09:00:00;0.099;KWH
08-06-2020 09:00:00;08-06-2020 10:00:00;0.124;KWH
08-06-2020 10:00:00;08-06-2020 11:00:00;0.13;KWH
08-06-2020 11:00:00;08-06-2020 12:00:00;0.537;KWH
08-06-2020 12:00:00;08-06-2020 13:00:00;0.141;KWH
08-06-2020 13:00:00;08-06-2020 14:00:00;0.12;KWH
08-06-2020 14:00:00;08-06-2020 15:00:00;0.15;KWH
08-06-2020 15:00:00;08-06-2020 16:00:00;0.407;KWH
08-06-2020 16:00:00;08-06-2020 17:00:00;0.174;KWH
08-06-2020 17:00:00;08-06-2020 18:00:00;1.379;KWH
08-06-2020 18:00:00;08-06-2020 19:00:00;0.706;KWH
08-06-2020 19:00:00;08-06-2020 20:00:00;0.165;KWH
08-06-2020 20:00:00;08-06-2020 21:00:00;0.244;KWH
08-06-2020 21:00:00;08-06-2020 22:00:00;0.141;KWH
08-06-2020 22:00:00;08-06-2020 23:00:00;0.13;KWH
08-06-2020 23:00:00;09-06-2020 00:00:00;0.179;KWH
09-06-2020 00:00:00;09-06-2020 01:00:00;0.087;KWH
09-06-2020 01:00:00;09-06-2020 02:00:00;0.073;KWH
09-06-2020 02:00:00;09-06-2020 03:00:00;0.069;KWH
09-06-2020 03:00:00;09-06-2020 04:00:00;0.073;KWH
09-06-2020 04:00:00;09-06-2020 05:00:00;0.071;KWH
09-06-2020 05:00:00;09-06-2020 06:00:00;0.069;KWH
09-06-2020 06:00:00;09-06-2020 07:00:00;0.129;KWH
09-06-2020 07:00:00;09-06-2020 08:00:00;0.683;KWH
09-06-2020 08:00:00;09-06-2020 09:00:00;0.248;KWH
09-06-2020 09:00:00;09-06-2020 10:00:00;0.152;KWH
09-06-2020 10:00:00;09-06-2020 11:00:00;0.125;KWH
09-06-2020 11:00:00;09-06-2020 12:00:00;0.138;KWH
09-06-2020 12:00:00;09-06-2020 13:00:00;0.186;KWH
09-06-2020 13:00:00;09-06-2020 14:00:00;0.135;KWH
09-06-2020 14:00:00;09-06-2020 15:00:00;0.109;KWH
09-06-2020 15:00:00;09-06-2020 16:00:00;0.138;KWH
09-06-2020 16:00:00;09-06-2020 17:00:00;0.79;KWH
09-06-2020 17:00:00;09-06-2020 18:00:00;0.743;KWH
09-06-2020 18:00:00;09-06-2020 19:00:00;0.21;KWH
09-06-2020 19:00:00;09-06-2020 20:00:00;0.073;KWH
09-06-2020 20:00:00;09-06-2020 21:00:00;0.11;KWH
09-06-2020 21:00:00;09-06-2020 22:00:00;0.15;KWH
09-06-2020 22:00:00;09-06-2020 23:00:00;0.174;KWH
09-06-2020 23:00:00;10-06-2020 00:00:00;0.09;KWH
10-06-2020 00:00:00;10-06-2020 01:00:00;0.061;KWH
10-06-2020 01:00:00;10-06-2020 02:00:00;0.076;KWH
10-06-2020 02:00:00;10-06-2020 03:00:00;0.07;KWH
10-06-2020 03:00:00;10-06-2020 04:00:00;0.058;KWH
10-06-2020 04:00:00;10-06-2020 05:00:00;0.081;KWH
10-06-2020 05:00:00;10-06-2020 06:00:00;0.074;KWH
10-06-2020 06:00:00;10-06-2020 07:00:00;0.077;KWH
10-06-2020 07:00:00;10-06-2020 08:00:00;0.434;KWH
10-06-2020 08:00:00;10-06-2020 09:00:00;0.595;KWH
10-06-2020 09:00:00;10-06-2020 10:00:00;0.128;KWH
10-06-2020 10:00:00;10-06-2020 11:00:00;0.168;KWH
10-06-2020 11:00:00;10-06-2020 12:00:00;0.124;KWH
10-06-2020 12:00:00;10-06-2020 13:00:00;0.461;KWH
10-06-2020 13:00:00;10-06-2020 14:00:00;0.128;KWH
10-06-2020 14:00:00;10-06-2020 15:00:00;0.112;KWH
10-06-2020 15:00:00;10-06-2020 16:00:00;0.137;KWH
10-06-2020 16:00:00;10-06-2020 17:00:00;0.523;KWH
10-06-2020 17:00:00;10-06-2020 18:00:00;0.738;KWH
10-06-2020 18:00:00;10-06-2020 19:00:00;0.224;KWH
10-06-2020 19:00:00;10-06-2020 20:00:00;0.129;KWH
10-06-2020 20:00:00;10-06-2020 21:00:00;0.124;KWH
10-06-2020 21:00:00;10-06-2020 22:00:00;0.139;KWH
10-06-2020 22:00:00;10-06-2020 23:00:00;0.092;KWH
10-06-2020 23:00:00;11-06-2020 00:00:00;0.139;KWH
11-06-2020 00:00:00;11-06-2020 01:00:00;0.066;KWH
11-06-2020 01:00:00;11-06-2020 02:00:00;0.073;KWH
11-06-2020 02:00:00;11-06-2020 03:00:00;0.073;KWH
11-06-2020 03:00:00;11-06-2020 04:00:00;0.055;KWH
11-06-2020 04:00:00;11-06-2020 05:00:00;0.081;KWH
11-06-2020 05:00:00;11-06-2020 06:00:00;0.063;KWH
11-06-2020 06:00:00;11-06-2020 07:00:00;0.069;KWH
11-06-2020 07:00:00;11-06-2020 08:00:00;0.126;KWH
11-06-2020 08:00:00;11-06-2020 09:00:00;0.126;KWH
11-06-2020 09:00:00;11-06-2020 10:00:00;0.124;KWH
11-06-2020 10:00:00;11-06-2020 11:00:00;0.148;KWH
11-06-2020 11:00:00;11-06-2020 12:00:00;0.131;KWH
11-06-2020 12:00:00;11-06-2020 13:00:00;0.845;KWH
11-06-2020 13:00:00;11-06-2020 14:00:00;0.555;KWH
11-06-2020 14:00:00;11-06-2020 15:00:00;0.181;KWH
11-06-2020 15:00:00;11-06-2020 16:00:00;0.161;KWH
11-06-2020 16:00:00;11-06-2020 17:00:00;0.276;KWH
11-06-2020 17:00:00;11-06-2020 18:00:00;0.238;KWH
11-06-2020 18:00:00;11-06-2020 19:00:00;0.239;KWH
11-06-2020 19:00:00;11-06-2020 20:00:00;0.123;KWH
11-06-2020 20:00:00;11-06-2020 21:00:00;0.171;KWH
11-06-2020 21:00:00;11-06-2020 22:00:00;0.199;KWH
11-06-2020 22:00:00;11-06-2020 23:00:00;0.132;KWH
11-06-2020 23:00:00;12-06-2020 00:00:00;0.096;KWH
12-06-2020 00:00:00;12-06-2020 01:00:00;0.083;KWH
12-06-2020 01:00:00;12-06-2020 02:00:00;0.079;KWH
